fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
592,"public void METHOD_1 ( TYPE_1 < ? > VAR_1 , android.view.View view , int position , long id ) { VAR_2 = position ; VAR_3 . METHOD_2 ( position ) ; }","public void METHOD_1 ( TYPE_1 < ? > VAR_1 , android.view.View view , int position , long id ) { VAR_3 . METHOD_2 ( position ) ; }","['Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",797,['Delete LocalVariable'],"['FieldWrite', 'VariableRead', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
593,void METHOD_1 ( java.lang.String path ) { if ( new java.io.File ( path ) . METHOD_2 ( ) ) { VAR_1 . add ( path ) ; VAR_2 = 0 ; } },void METHOD_1 ( java.lang.String path ) { if ( new java.io.File ( path ) . METHOD_2 ( ) ) { VAR_1 . add ( path ) ; } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",799,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
594,public void METHOD_1 ( TYPE_1 node ) { if ( node != null ) { VAR_1 . add ( node ) ; if ( ( start ) == null ) start = node ; } },public void METHOD_1 ( TYPE_1 node ) { if ( node != null ) VAR_1 . add ( node ) ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment', 'Delete Block', 'Delete If']",800,"['Delete IfStatement', 'Delete Assignment']","['FieldRead', 'Literal', 'BinaryOperator', 'FieldWrite', 'VariableRead', 'Assignment', 'Block', 'If']","['IfStatement', 'Assignment']",Partial Match,0.1111111111111111,0.5,0.125,0.2,1,1,7
595,public void METHOD_1 ( ) { this . VAR_1 . METHOD_2 ( ) ; this . VAR_2 = STRING_1 ; this . VAR_3 = true ; },public void METHOD_1 ( ) { this . VAR_1 . METHOD_2 ( ) ; this . VAR_2 = STRING_1 ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",801,['Delete Assignment'],"['ThisAccess', 'FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.25,1.0,0.25,0.4,1,0,3
596,public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( ) ; VAR_2 = VAR_1 ; VAR_3 = null ; METHOD_3 ( ) ; METHOD_4 ( ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( ) ; VAR_2 = VAR_1 ; METHOD_3 ( ) ; METHOD_4 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",802,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
597,"public void METHOD_1 ( ) { VAR_1 = TYPE_1 . METHOD_2 ( VAR_2 class ) ; VAR_3 = new TYPE_2 ( 0 , 0 ) ; }","public void METHOD_1 ( ) { VAR_3 = new TYPE_2 ( 0 , 0 ) ; }","['Delete FieldWrite', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",803,['Delete Assignment'],"['FieldWrite', 'TypeAccess', 'TypeAccess', 'Invocation', 'Assignment']",['Assignment'],GPT Missed Nodes,0.25,1.0,0.2,0.33333333333333337,1,0,4
598,public void METHOD_1 ( ) { VAR_1 = TYPE_1 . METHOD_2 ( ( ( VAR_2 ) + ( VAR_3 ) ) ) ; VAR_2 = 0 ; },public void METHOD_1 ( ) { VAR_1 = TYPE_1 . METHOD_2 ( ( ( VAR_2 ) + ( VAR_3 ) ) ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",805,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
599,private void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = getIntent ( ) . METHOD_2 ( getString ( VAR_3 ) ) ; VAR_4 = ( VAR_1 == null ) ? new java.util.ArrayList < java.lang.String > ( INT_1 ) : VAR_1 . METHOD_3 ( STRING_1 ) ; },private void METHOD_1 ( TYPE_1 VAR_1 ) { getIntent ( ) . METHOD_2 ( getString ( VAR_3 ) ) ; VAR_4 = ( VAR_1 == null ) ? new java.util.ArrayList < java.lang.String > ( INT_1 ) : VAR_1 . METHOD_3 ( STRING_1 ) ; },"['Move Invocation', 'Delete FieldWrite', 'Delete Assignment']",806,['Delete LocalVariable'],"['Invocation', 'FieldWrite', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
600,public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_2 = VAR_1 ; this . VAR_1 = VAR_1 ; },public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_1 = VAR_1 ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",807,['Delete Assignment'],"['ThisAccess', 'FieldWrite', 'VariableRead', 'Assignment']",['Assignment'],GPT Missed Nodes,0.25,1.0,0.25,0.4,1,0,3
601,"public void METHOD_1 ( int position , TYPE_1 VAR_1 ) { VAR_2 = 1 ; VAR_3 = METHOD_2 ( position ) ; TYPE_2 . METHOD_3 ( ) . set ( position , VAR_1 ) ; METHOD_4 ( ) . METHOD_5 ( position ) ; }","public void METHOD_1 ( int position , TYPE_1 VAR_1 ) { VAR_2 = 1 ; TYPE_2 . METHOD_3 ( ) . set ( position , VAR_1 ) ; METHOD_4 ( ) . METHOD_5 ( position ) ; }","['Delete FieldWrite', 'Delete VariableRead', 'Delete Invocation', 'Delete Assignment']",808,['Delete Assignment'],"['FieldWrite', 'VariableRead', 'Invocation', 'Assignment']",['Assignment'],GPT Missed Nodes,0.25,1.0,0.25,0.4,1,0,3
602,private static void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_1 . METHOD_2 ( VAR_3 ) ; VAR_1 . METHOD_3 ( VAR_2 ) ; VAR_1 . METHOD_3 ( VAR_3 ) ; if ( VAR_4 ) { VAR_4 = false ; } },private static void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_1 . METHOD_3 ( VAR_3 ) ; VAR_1 . METHOD_3 ( VAR_3 ) ; },"['Update TypeAccess', 'Update TypeAccess', 'Delete FieldRead', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",809,"['Delete Invocation', 'Delete Invocation']","['TypeAccess', 'TypeAccess', 'FieldRead', 'FieldWrite', 'Literal', 'Assignment', 'Block', 'If']","['Invocation', 'Invocation']",Partial Match,0.0,0.0,0.0,0.0,0,2,8
603,public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( this . VAR_1 ) == null ) this . VAR_1 = new TYPE_1 ( ) ; this . VAR_2 . set ( VAR_1 ) ; TYPE_2 . METHOD_2 ( this . VAR_1 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_2 . set ( VAR_1 ) ; TYPE_2 . METHOD_2 ( this . VAR_1 ) ; },"['Delete ThisAccess', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete Block', 'Delete If']",810,['Delete Assignment'],"['ThisAccess', 'FieldRead', 'Literal', 'BinaryOperator', 'ThisAccess', 'FieldWrite', 'ConstructorCall', 'Assignment', 'Block', 'If']",['Assignment'],GPT Missed Nodes,0.1111111111111111,1.0,0.1,0.18181818181818182,1,0,9
604,public void METHOD_1 ( ) throws java.io.IOException { if ( ( VAR_1 ) != ( VAR_2 ) ) { VAR_1 = VAR_2 ; if ( ( VAR_3 ) != null ) { VAR_3 . METHOD_1 ( ) ; } } },public void METHOD_1 ( ) throws java.io.IOException { if ( ( VAR_3 ) != null ) { VAR_3 . METHOD_1 ( ) ; } },"['Move If', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment', 'Delete Block', 'Delete If']",811,"['Delete Invocation', 'Delete VariableRead', 'Delete VariableRead']","['If', 'FieldRead', 'FieldRead', 'BinaryOperator', 'FieldWrite', 'FieldRead', 'Assignment', 'Block', 'If']","['Invocation', 'VariableRead', 'VariableRead']",Partial Match,0.0,0.0,0.0,0.0,0,3,9
605,"public java.lang.Object METHOD_1 ( TYPE_1 node , java.lang.Object data ) { METHOD_2 ( VAR_1 , true ) ; VAR_2 = node . METHOD_3 ( 0 ) . METHOD_4 ( this , data ) ; return node ; }","public java.lang.Object METHOD_1 ( TYPE_1 node , java.lang.Object data ) { METHOD_2 ( VAR_1 , true ) ; return node . METHOD_3 ( 0 ) . METHOD_4 ( this , data ) ; }","['Move Invocation', 'Delete FieldWrite', 'Delete Assignment', 'Delete VariableRead']",812,['Delete LocalVariable'],"['Invocation', 'FieldWrite', 'Assignment', 'VariableRead']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
606,public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = null ; VAR_2 = null ; VAR_3 = null ; VAR_4 = null ; f = null ; },public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = null ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",813,"['Delete LocalVariable', 'Delete LocalVariable', 'Delete LocalVariable', 'Delete LocalVariable']","['FieldWrite', 'Literal', 'Assignment', 'FieldWrite', 'Literal', 'Assignment', 'FieldWrite', 'Literal', 'Assignment', 'FieldWrite', 'Literal', 'Assignment']","['LocalVariable', 'LocalVariable', 'LocalVariable', 'LocalVariable']",Partial Match,0.0,0.0,0.0,0.0,0,4,12
607,public void METHOD_1 ( ) { VAR_1 = false ; VAR_2 = false ; VAR_3 = false ; METHOD_2 ( ) ; setState ( new TYPE_1 ( ) ) ; },public void METHOD_1 ( ) { VAR_1 = false ; VAR_2 = false ; METHOD_2 ( ) ; setState ( new TYPE_1 ( ) ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",815,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
608,protected void METHOD_1 ( ) { if ( this . VAR_1 ) { this . METHOD_2 ( ) ; this . METHOD_3 ( ) ; this . VAR_1 = false ; } },protected void METHOD_1 ( ) { },"['Delete ThisAccess', 'Delete FieldRead', 'Delete ThisAccess', 'Delete Invocation', 'Delete ThisAccess', 'Delete Invocation', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",816,['Delete Block'],"['ThisAccess', 'FieldRead', 'ThisAccess', 'Invocation', 'ThisAccess', 'Invocation', 'ThisAccess', 'FieldWrite', 'Literal', 'Assignment', 'Block', 'If']",['Block'],GPT Missed Nodes,0.125,1.0,0.08333333333333333,0.15384615384615385,1,0,11
609,private void METHOD_1 ( ) throws java.io.IOException { METHOD_2 ( VAR_1 . METHOD_3 ( ) ) ; VAR_2 = true ; },private void METHOD_1 ( ) throws java.io.IOException { METHOD_2 ( VAR_1 . METHOD_3 ( ) ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",817,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
610,public void handle ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_1 ( ) ; VAR_3 = true ; new TYPE_2 ( STRING_1 ) . METHOD_2 ( ) ; TYPE_3 . METHOD_2 ( ) ; },public void handle ( TYPE_1 VAR_1 ) { new TYPE_2 ( STRING_1 ) . METHOD_2 ( ) ; TYPE_3 . METHOD_2 ( ) ; },"['Delete TypeAccess', 'Delete Invocation', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",818,"['Delete Invocation', 'Delete Assignment']","['TypeAccess', 'Invocation', 'FieldWrite', 'Literal', 'Assignment']","['Invocation', 'Assignment']",GPT Missed Nodes,0.4,1.0,0.4,0.5714285714285715,2,0,3
611,public void METHOD_1 ( java.lang.String VAR_1 ) throws java.lang.Exception { this . VAR_2 = VAR_1 ; VAR_3 = TYPE_1 . METHOD_2 ( ( STRING_1 + VAR_1 ) ) ; },public void METHOD_1 ( java.lang.String VAR_1 ) throws java.lang.Exception { VAR_3 = TYPE_1 . METHOD_2 ( ( STRING_1 + VAR_1 ) ) ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",819,['Delete Assignment'],"['ThisAccess', 'FieldWrite', 'VariableRead', 'Assignment']",['Assignment'],GPT Missed Nodes,0.25,1.0,0.25,0.4,1,0,3
612,public void METHOD_1 ( int VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 = VAR_1 ; VAR_3 = ( VAR_3 ) % ( VAR_4 ) ; },public void METHOD_1 ( int VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 = VAR_1 ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Assignment']",820,['Delete Assignment'],"['FieldWrite', 'FieldRead', 'FieldRead', 'BinaryOperator', 'Assignment']",['Assignment'],GPT Missed Nodes,0.25,1.0,0.2,0.33333333333333337,1,0,4
613,public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = new TYPE_1 ( ) ; METHOD_2 ( ) ; },public void METHOD_1 ( ) throws java.lang.Exception { METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment']",821,['Delete LocalVariable'],"['FieldWrite', 'ConstructorCall', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
614,public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 = null ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",822,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
615,"private void METHOD_1 ( ) { VAR_1 = VAR_2 . METHOD_2 ( VAR_3 , STRING_1 , STRING_2 ) ; VAR_4 = ( VAR_3 ) - 1 ; }","private void METHOD_1 ( ) { VAR_1 = VAR_2 . METHOD_2 ( VAR_3 , STRING_1 , STRING_2 ) ; }","['Delete FieldWrite', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Assignment']",824,['Delete LocalVariable'],"['FieldWrite', 'FieldRead', 'Literal', 'BinaryOperator', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,5
616,"public void METHOD_1 ( java.lang.String VAR_1 ) { TYPE_1 . METHOD_2 ( METHOD_3 ( ) , STRING_1 , VAR_2 ) . show ( ) ; VAR_3 = VAR_4 ; }","public void METHOD_1 ( java.lang.String VAR_1 ) { TYPE_1 . METHOD_2 ( METHOD_3 ( ) , STRING_1 , VAR_2 ) . show ( ) ; }","['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",825,['Delete LocalVariable'],"['FieldWrite', 'FieldRead', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
617,public TYPE_1 METHOD_1 ( ) { super . METHOD_1 ( ) ; VAR_1 . METHOD_1 ( ) ; VAR_2 . METHOD_1 ( ) ; VAR_3 = VAR_4 ; VAR_5 = VAR_6 ; return this ; },public TYPE_1 METHOD_1 ( ) { super . METHOD_1 ( ) ; VAR_1 . METHOD_1 ( ) ; VAR_2 . METHOD_1 ( ) ; return this ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",826,"['Delete LocalVariable', 'Delete LocalVariable']","['FieldWrite', 'FieldRead', 'Assignment', 'FieldWrite', 'FieldRead', 'Assignment']","['LocalVariable', 'LocalVariable']",Partial Match,0.0,0.0,0.0,0.0,0,2,6
618,"public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 . METHOD_2 ( main , STRING_1 , VAR_2 ) . show ( ) ; VAR_3 = false ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 . METHOD_2 ( main , STRING_1 , VAR_2 ) . show ( ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",827,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
619,public void METHOD_1 ( TYPE_1 result ) { VAR_1 . METHOD_2 ( ) ; VAR_2 = false ; METHOD_3 ( ) ; },public void METHOD_1 ( TYPE_1 result ) { VAR_1 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Invocation']",829,"['Delete LocalVariable', 'Delete Invocation']","['FieldWrite', 'Literal', 'Assignment', 'Invocation']","['LocalVariable', 'Invocation']",Partial Match,0.2,0.5,0.25,0.3333333333333333,1,1,3
620,public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_2 = VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( ) ; VAR_1 . METHOD_4 ( ) ; } super . METHOD_1 ( ) ; },public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_1 . METHOD_3 ( ) ; VAR_1 . METHOD_4 ( ) ; } super . METHOD_1 ( ) ; },"['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",831,['Delete LocalVariable'],"['FieldWrite', 'TypeAccess', 'Invocation', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
621,public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_1 . METHOD_2 ( ) . METHOD_3 ( ) ; METHOD_4 ( VAR_2 ) ; VAR_1 = null ; } },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) . METHOD_3 ( ) ; METHOD_4 ( VAR_2 ) ; },"['Move Invocation', 'Move Invocation', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",832,['Delete Invocation'],"['Invocation', 'Invocation', 'FieldRead', 'Literal', 'BinaryOperator', 'FieldWrite', 'Literal', 'Assignment', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.125,0.0,0.0,0.0,0,1,10
622,"private void METHOD_1 ( boolean VAR_1 , boolean VAR_2 ) { VAR_3 = true ; if ( VAR_1 ) return ; if ( VAR_2 ) { view . METHOD_2 ( ) ; } else { view . METHOD_1 ( ) ; } }","private void METHOD_1 ( boolean VAR_1 , boolean VAR_2 ) { if ( VAR_1 ) return ; if ( VAR_2 ) { view . METHOD_2 ( ) ; } else { view . METHOD_1 ( ) ; } }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",833,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
623,public void show ( ) { VAR_1 = 0 ; },public void show ( ) { },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",834,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
624,public void METHOD_1 ( ) { this . VAR_1 = true ; VAR_2 . remove ( VAR_3 ) ; VAR_3 . METHOD_2 ( ) ; super . METHOD_1 ( ) ; this . VAR_1 = false ; },public void METHOD_1 ( ) { VAR_2 . remove ( VAR_3 ) ; VAR_3 . METHOD_2 ( ) ; VAR_3 = null ; super . METHOD_1 ( ) ; },"['Insert Assignment', 'Insert FieldWrite', 'Insert Literal', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",835,"['Delete Assignment', 'Insert Assignment', 'Delete Assignment']","['Assignment', 'FieldWrite', 'Literal', 'ThisAccess', 'FieldWrite', 'Literal', 'Assignment', 'ThisAccess', 'FieldWrite', 'Literal', 'Assignment']","['Assignment', 'Assignment', 'Assignment']",GPT Missed Nodes,0.25,1.0,0.2727272727272727,0.42857142857142855,3,0,8
625,public void METHOD_1 ( ) { VAR_1 = false ; while ( ( METHOD_2 ( ) ) > 0 ) { remove ( METHOD_3 ( 0 ) ) ; } },public void METHOD_1 ( ) { while ( ( METHOD_2 ( ) ) > 0 ) { remove ( METHOD_3 ( 0 ) ) ; } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",836,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
626,"protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; VAR_3 = new android.content.Intent ( METHOD_3 ( ) , VAR_4 class ) ; }",protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; },"['Delete FieldWrite', 'Delete Invocation', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Assignment']",838,['Delete LocalVariable'],"['FieldWrite', 'Invocation', 'FieldRead', 'ConstructorCall', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,5
627,"public void METHOD_1 ( ) { VAR_1 = VAR_2 . get ( ) ; VAR_3 = VAR_1 . METHOD_2 ( VAR_4 , true ) ; }","public void METHOD_1 ( ) { VAR_3 = VAR_1 . METHOD_2 ( VAR_4 , true ) ; }","['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",840,['Delete Assignment'],"['FieldWrite', 'TypeAccess', 'Invocation', 'Assignment']",['Assignment'],GPT Missed Nodes,0.25,1.0,0.25,0.4,1,0,3
628,protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; VAR_3 = this ; VAR_4 = this ; METHOD_3 ( ) ; },protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; METHOD_3 ( ) ; },"['Delete FieldWrite', 'Delete ThisAccess', 'Delete Assignment', 'Delete FieldWrite', 'Delete ThisAccess', 'Delete Assignment']",841,"['Delete LocalVariable', 'Delete LocalVariable']","['FieldWrite', 'ThisAccess', 'Assignment', 'FieldWrite', 'ThisAccess', 'Assignment']","['LocalVariable', 'LocalVariable']",Partial Match,0.0,0.0,0.0,0.0,0,2,6
629,"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { VAR_3 = false ; ( ( TYPE_2 ) ( getActivity ( ) ) ) . METHOD_2 ( ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { ( ( TYPE_2 ) ( getActivity ( ) ) ) . METHOD_2 ( ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",842,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
630,"public void start ( ) { VAR_1 = false ; VAR_2 = new java.util.ArrayList ( VAR_3 . METHOD_1 ( VAR_4 . getId ( ) ) ) ; view . METHOD_2 ( VAR_5 . METHOD_3 ( ) , VAR_2 ) ; }","public void start ( ) { VAR_1 = false ; view . METHOD_2 ( VAR_5 . METHOD_3 ( ) , VAR_3 . METHOD_1 ( VAR_4 . getId ( ) ) ) ; }","['Move Invocation', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete TypeAccess']",843,['Delete LocalVariable'],"['Invocation', 'FieldWrite', 'ConstructorCall', 'Assignment', 'TypeAccess']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,5
631,"protected void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( VAR_2 . compareTo ( new TYPE_1 ( STRING_1 ) ) ) == 0 ) this . VAR_3 = new TYPE_1 ( ""0"" ) ; else this . VAR_3 = VAR_1 ; }",protected void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_3 = VAR_1 ; },"['Move Assignment', 'Delete TypeAccess', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete ConstructorCall', 'Delete Assignment', 'Delete Block', 'Delete Block', 'Delete If']",844,"['Delete Invocation', 'Delete Assignment']","['Assignment', 'TypeAccess', 'FieldRead', 'ConstructorCall', 'Invocation', 'Literal', 'BinaryOperator', 'ThisAccess', 'FieldWrite', 'Literal', 'ConstructorCall', 'Assignment', 'Block', 'Block', 'If']","['Invocation', 'Assignment']",GPT Missed Nodes,0.18181818181818182,1.0,0.13333333333333333,0.23529411764705882,2,0,13
632,"public void METHOD_1 ( ) { VAR_1 = VAR_2 ; VAR_3 = VAR_4 ; VAR_5 = VAR_6 ; VAR_7 = VAR_8 ; VAR_9 = VAR_10 ; METHOD_2 ( VAR_11 , VAR_12 ) ; METHOD_2 ( VAR_13 , VAR_12 ) ; }","public void METHOD_1 ( ) { VAR_3 = VAR_4 ; VAR_5 = VAR_6 ; VAR_7 = VAR_8 ; VAR_9 = VAR_10 ; METHOD_2 ( VAR_11 , VAR_12 ) ; METHOD_2 ( VAR_13 , VAR_12 ) ; }","['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",845,['Delete Assignment'],"['FieldWrite', 'FieldRead', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
633,public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; VAR_2 = true ; VAR_3 = false ; VAR_4 = false ; },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",846,"['Delete LocalVariable', 'Delete LocalVariable', 'Delete LocalVariable']","['FieldWrite', 'Literal', 'Assignment', 'FieldWrite', 'Literal', 'Assignment', 'FieldWrite', 'Literal', 'Assignment']","['LocalVariable', 'LocalVariable', 'LocalVariable']",Partial Match,0.0,0.0,0.0,0.0,0,3,9
634,public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( VAR_1 ) ; VAR_2 = init ( ) ; },public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( VAR_1 ) ; },"['Delete FieldWrite', 'Delete Invocation', 'Delete Assignment']",847,['Delete Invocation'],"['FieldWrite', 'Invocation', 'Assignment']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
