fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
1822,public java.lang.String METHOD_1 ( ) { return ( ( VAR_1 ) + ( VAR_2 ) ) + ( VAR_3 ) ; },public java.lang.String METHOD_1 ( java.lang.String size ) { return ( ( VAR_1 ) + size ) + ( VAR_3 ) ; },"['Insert Parameter', 'Insert TypeReference', 'Insert VariableRead', 'Delete FieldRead']",2160,"['Insert Parameter', 'Update BinaryOperator']","['Parameter', 'TypeReference', 'VariableRead', 'FieldRead']","['Parameter', 'BinaryOperator']",Partial Match,0.2,0.5,0.25,0.3333333333333333,1,1,3
1823,"public void METHOD_1 ( ) throws java.lang.Exception { java.lang.System.out.println ( STRING_1 ) ; VAR_1 . METHOD_2 ( VAR_2 ) ; TYPE_1 f = METHOD_3 ( STRING_2 , VAR_1 ) ; VAR_3 . assertEquals ( VAR_4 , f ) ; }","public void METHOD_1 ( ) throws java.lang.Exception { java.lang.System.out.println ( STRING_1 ) ; VAR_1 . METHOD_2 ( VAR_2 ) ; TYPE_1 f = METHOD_3 ( STRING_2 , VAR_1 ) ; assertEquals ( VAR_4 , f ) ; }",['Update TypeAccess'],2161,['Delete Invocation'],['TypeAccess'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1824,"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { }","public void METHOD_1 ( TYPE_1 VAR_1 , int i ) { }",['Update Parameter'],2162,['Update Parameter'],['Parameter'],['Parameter'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1825,"public synchronized void METHOD_1 ( int index , TYPE_1 target ) throws TYPE_2 { VAR_1 . METHOD_1 ( index , target ) ; METHOD_2 ( ) ; }",public synchronized void METHOD_1 ( TYPE_1 target ) throws TYPE_2 { VAR_1 . METHOD_1 ( target ) ; METHOD_2 ( ) ; },"['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",2167,"['Delete LocalVariable', 'Delete VariableRead']","['TypeReference', 'Parameter', 'VariableRead']","['LocalVariable', 'VariableRead']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
1826,"TYPE_1 < java.util.List < TYPE_2 > > METHOD_1 ( java.lang.String id , java.lang.String VAR_1 , java.lang.String VAR_2 , java.lang.String src , java.lang.String VAR_3 ) ;","TYPE_1 < java.util.List < TYPE_2 > > METHOD_1 ( java.lang.String id , java.lang.String VAR_1 , java.lang.String src , java.lang.String VAR_3 ) ;","['Delete TypeReference', 'Delete Parameter']",2168,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1827,"public static TYPE_1 METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 [ ] VAR_2 ) throws java.io.IOException { for ( TYPE_2 VAR_3 : VAR_2 ) { VAR_1 . METHOD_2 ( VAR_1 , VAR_4 . type ) ; } return VAR_1 ; }","public static TYPE_1 METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 [ ] VAR_2 ) throws java.io.IOException { for ( TYPE_2 VAR_3 : VAR_2 ) { VAR_1 . METHOD_2 ( VAR_4 . type ) ; } return VAR_1 ; }",['Delete VariableRead'],2169,['Delete Invocation'],['VariableRead'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1828,private boolean METHOD_1 ( int VAR_1 ) { if ( VAR_1 == ( VAR_2 [ VAR_3 ] ) ) { return true ; } else { METHOD_2 ( ) ; return false ; } },public boolean METHOD_1 ( int VAR_1 ) { if ( VAR_1 == ( VAR_2 [ VAR_3 ] ) ) { return true ; } else { METHOD_2 ( ) ; return false ; } },['Update Wra'],2170,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1829,public int METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( METHOD_2 ( ) ) instanceof TYPE_2 ) { TYPE_2 VAR_2 = ( ( TYPE_2 ) ( METHOD_2 ( ) ) ) ; return VAR_2 . METHOD_1 ( VAR_1 ) ; } return 0 ; },public int METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( METHOD_2 ( ) ) != null ) { TYPE_2 VAR_2 = ( ( TYPE_2 ) ( METHOD_2 ( ) ) ) ; return VAR_2 . METHOD_1 ( VAR_1 ) ; } return 0 ; },"['Update BinaryOperator', 'Insert Literal', 'Delete TypeAccess']",2171,['Update If'],"['BinaryOperator', 'Literal', 'TypeAccess']",['If'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
1830,"public TYPE_1 METHOD_1 ( TYPE_2 p ) { return new TYPE_1 ( VAR_1 . METHOD_2 ( p ) , VAR_2 , VAR_3 , VAR_4 , VAR_5 , false ) ; }","public TYPE_1 METHOD_1 ( TYPE_2 p ) { return new TYPE_1 ( VAR_1 . METHOD_2 ( p ) , VAR_2 , VAR_3 , VAR_4 , VAR_5 ) ; }",['Delete Literal'],2172,['Delete Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1831,"protected void execute ( ) { VAR_1 . METHOD_1 ( ( - ( VAR_2 . METHOD_2 ( ) ) ) , ( - ( ( ( TYPE_1 ) ( VAR_3 ) ) . METHOD_2 ( ) ) ) ) ; }","protected void execute ( ) { VAR_1 . METHOD_1 ( ( - ( VAR_2 . METHOD_2 ( ) ) ) , ( - ( VAR_3 . METHOD_2 ( ) ) ) ) ; }",['Delete TypeReference'],2173,['Delete Invocation'],['TypeReference'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1832,"public void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { METHOD_2 ( VAR_1 , VAR_2 ) ; }",public void METHOD_1 ( java.lang.String error ) { METHOD_2 ( error ) ; },"['Update Parameter', 'Update VariableRead', 'Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",2174,"['Delete Parameter', 'Update Parameter', 'Update Invocation']","['Parameter', 'VariableRead', 'TypeReference', 'Parameter', 'VariableRead']","['Parameter', 'Parameter', 'Invocation']",Partial Match,0.25,0.6666666666666666,0.4,0.5,2,1,3
1833,"public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , int VAR_2 ) { android.view.View view = TYPE_3 . METHOD_2 ( VAR_3 . getContext ( ) ) . METHOD_3 ( VAR_4 , VAR_1 , false ) ; return new TYPE_1 ( view ) ; }","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , int VAR_2 ) { android.view.View view = TYPE_3 . METHOD_2 ( VAR_3 . getContext ( ) ) . METHOD_3 ( VAR_4 , VAR_1 ) ; return new TYPE_1 ( view ) ; }",['Delete Literal'],2175,['Delete Invocation'],['Literal'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1834,public java.lang.String toString ( ) { return name ( ) . toLowerCase ( VAR_1 ) ; },public java.lang.String toString ( ) { return name ( ) . toLowerCase ( ) ; },['Delete TypeAccess'],2176,['Delete Invocation'],['TypeAccess'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1835,public void METHOD_1 ( ) { int VAR_1 = java.lang.Integer.parseInt ( VAR_2 . getText ( ) ) ; if ( VAR_1 > INT_1 ) { VAR_1 -- ; VAR_3 = VAR_1 * INT_2 ; VAR_2 . setText ( java.lang.String . METHOD_2 ( VAR_1 ) ) ; } },public void METHOD_1 ( ) { int VAR_1 = java.lang.Integer.parseInt ( VAR_2 . getText ( ) ) ; if ( VAR_1 > INT_1 ) { VAR_1 -- ; VAR_3 = VAR_1 ; VAR_2 . setText ( java.lang.String . METHOD_2 ( VAR_1 ) ) ; } },"['Move VariableRead', 'Delete FieldRead', 'Delete BinaryOperator']",2178,['Update Assignment'],"['VariableRead', 'FieldRead', 'BinaryOperator']",['Assignment'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
1836,"public boolean METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { boolean VAR_3 = VAR_4 . METHOD_2 ( VAR_1 , VAR_2 ) ; VAR_5 . info ( STRING_1 , VAR_2 , VAR_1 , VAR_3 ) ; return VAR_3 ; }","public boolean METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { boolean VAR_3 = VAR_4 . METHOD_2 ( VAR_1 , VAR_2 ) ; VAR_5 . info ( ( STRING_1 + VAR_2 ) , VAR_1 , VAR_3 ) ; return VAR_3 ; }","['Insert BinaryOperator', 'Insert FieldRead', 'Move VariableRead', 'Delete TypeAccess']",2179,"['Update Invocation', 'Delete Invocation', 'Insert BinaryOperator']","['BinaryOperator', 'FieldRead', 'VariableRead', 'TypeAccess']","['Invocation', 'Invocation', 'BinaryOperator']",Partial Match,0.2,0.3333333333333333,0.25,0.28571428571428575,1,2,3
1837,"public java.lang.String METHOD_1 ( ) throws java.io.IOException { TYPE_1 VAR_1 = response . METHOD_2 ( ) ; if ( VAR_1 != null ) { return VAR_2 . toString ( VAR_1 , STRING_1 ) ; } else { return null ; } }",public java.lang.String METHOD_1 ( ) throws java.io.IOException { TYPE_1 VAR_1 = response . METHOD_2 ( ) ; if ( VAR_1 != null ) { return VAR_2 . toString ( VAR_1 ) ; } else { return null ; } },['Delete TypeAccess'],2180,['Delete Invocation'],['TypeAccess'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1838,"private java.util.List < ? > METHOD_1 ( java.lang.Object VAR_1 , java.util.Collection < ? > VAR_2 , TYPE_1 VAR_3 , java.lang.Object VAR_4 , TYPE_2 VAR_5 ) { return METHOD_2 ( VAR_1 , VAR_3 , VAR_2 , VAR_4 , VAR_5 ) ; }","private java.util.List < ? > METHOD_1 ( java.lang.Object VAR_1 , java.util.Collection < ? > VAR_2 , TYPE_1 VAR_3 , java.lang.Object VAR_4 ) { return METHOD_2 ( VAR_1 , VAR_3 , VAR_2 , VAR_4 ) ; }","['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",2181,"['Delete Parameter', 'Update Invocation']","['TypeReference', 'Parameter', 'VariableRead']","['Parameter', 'Invocation']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
1839,public void METHOD_1 ( ) throws java.lang.Exception { TYPE_1 key = TYPE_2 . METHOD_2 ( ) ; TYPE_3 VAR_1 = new TYPE_3 ( VAR_2 ) ; VAR_1 . METHOD_3 ( VAR_3 ) ; VAR_4 . assertTrue ( VAR_1 . METHOD_4 ( key ) ) ; },public void METHOD_1 ( ) throws java.lang.Exception { TYPE_1 key = TYPE_2 . METHOD_2 ( ) ; TYPE_3 VAR_1 = new TYPE_3 ( VAR_2 ) ; VAR_1 . METHOD_3 ( VAR_3 ) ; assertTrue ( VAR_1 . METHOD_4 ( key ) ) ; },['Update TypeAccess'],2182,['Delete TypeReference'],['TypeAccess'],['TypeReference'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1840,"private double METHOD_1 ( int VAR_1 , int VAR_2 , int VAR_3 , int VAR_4 ) { return 0 ; }","private double METHOD_1 ( int VAR_1 , int VAR_2 , int VAR_3 , int VAR_4 ) { }","['Delete Literal', 'Delete Return']",2183,['Delete Return'],"['Literal', 'Return']",['Return'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1841,"public static int METHOD_1 ( int VAR_1 , int min ) { return ( new java.util.Random ( ) . METHOD_2 ( VAR_1 ) ) + min ; }","public static int METHOD_1 ( double VAR_1 , double min ) { return ( ( int ) ( min + ( ( java.lang.Math.random ( ) ) * ( ( VAR_1 - min ) + 1 ) ) ) ) ; }","['Update TypeReference', 'Update TypeReference', 'Insert BinaryOperator', 'Insert TypeReference', 'Insert VariableRead', 'Insert BinaryOperator', 'Insert Invocation', 'Insert BinaryOperator', 'Insert TypeAccess', 'Update BinaryOperator', 'Move BinaryOperator', 'Insert Literal', 'Move VariableRead', 'Delete ConstructorCall', 'Delete Invocation']",2184,"['Update Parameter', 'Update Parameter', 'Update Return']","['TypeReference', 'TypeReference', 'BinaryOperator', 'TypeReference', 'VariableRead', 'BinaryOperator', 'Invocation', 'BinaryOperator', 'TypeAccess', 'BinaryOperator', 'BinaryOperator', 'Literal', 'VariableRead', 'ConstructorCall', 'Invocation']","['Parameter', 'Parameter', 'Return']",Partial Match,0.0,0.0,0.0,0.0,0,3,15
1842,"public static boolean METHOD_1 ( java.lang.String string , int size ) { return false ; }","public static boolean METHOD_1 ( java.lang.String string , int size ) { return true ; }",['Update Literal'],2185,['Update Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1843,"public TYPE_1 METHOD_1 ( java.lang.String name , java.lang.String data ) { VAR_1 . METHOD_2 ( ) . put ( name , data ) ; return this ; }","public TYPE_1 METHOD_1 ( java.lang.String name , java.lang.Object data ) { VAR_1 . METHOD_2 ( ) . put ( name , data ) ; return this ; }",['Update TypeReference'],2187,['Update Parameter'],['TypeReference'],['Parameter'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1844,public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { if ( ( VAR_2 ) == null ) { VAR_2 = new TYPE_3 < > ( ) ; } VAR_3 . add ( VAR_1 ) ; return ( ( TYPE_1 ) ( ( java.lang.Object ) ( this ) ) ) ; },public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { if ( ( VAR_2 ) == null ) { VAR_2 = new java.util.LinkedList < > ( ) ; } VAR_3 . add ( VAR_1 ) ; return ( ( TYPE_1 ) ( ( java.lang.Object ) ( this ) ) ) ; },['Update ConstructorCall'],2188,['Update ConstructorCall'],['ConstructorCall'],['ConstructorCall'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1845,"private static void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 , boolean VAR_3 ) { VAR_1 . METHOD_2 ( VAR_2 ) ; if ( VAR_3 ) VAR_4 . getText ( ) . METHOD_3 ( ) ; }",private void METHOD_1 ( TYPE_2 VAR_2 ) { VAR_1 . METHOD_2 ( VAR_2 ) ; },"['Insert TypeAccess', 'Delete Wra', 'Delete TypeReference', 'Delete Parameter', 'Delete TypeReference', 'Delete Parameter', 'Delete VariableRead', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Block', 'Delete If']",2189,"['Update Parameter', 'Delete Parameter', 'Delete Parameter', 'Delete If']","['TypeAccess', 'Wra', 'TypeReference', 'Parameter', 'TypeReference', 'Parameter', 'VariableRead', 'VariableRead', 'TypeAccess', 'Invocation', 'Invocation', 'Block', 'If']","['Parameter', 'Parameter', 'Parameter', 'If']",GPT Missed Nodes,0.25,0.75,0.23076923076923078,0.3529411764705882,3,1,10
1846,public int METHOD_1 ( java.lang.String VAR_1 ) { if ( TYPE_1 . METHOD_2 ( VAR_1 ) ) { return 0 ; } return this . VAR_2 . METHOD_3 ( VAR_3 . split ( STRING_1 ) ) ; },public int METHOD_1 ( java.lang.String VAR_1 ) { if ( TYPE_1 . METHOD_2 ( VAR_1 ) ) { return 0 ; } return this . VAR_2 . METHOD_3 ( VAR_1 ) ; },"['Insert VariableRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",2190,['Update Invocation'],"['VariableRead', 'TypeAccess', 'TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.3333333333333333,0.0,0.0,0.0,0,1,4
1847,"public java.lang.String METHOD_1 ( ) { return VAR_1 . METHOD_2 ( ) . replace ( VAR_2 . METHOD_1 ( ) , STRING_1 ) ; }","public java.lang.String METHOD_1 ( ) { return VAR_1 . METHOD_2 ( ) . replaceAll ( VAR_2 . METHOD_1 ( ) , STRING_1 ) ; }",['Update Invocation'],2192,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1848,public static void METHOD_1 ( ) { TYPE_1 = new TYPE_2 ( ) ; VAR_1 = new TYPE_3 [ INT_1 ] ; VAR_2 = new TYPE_4 [ 1 ] ; TYPE_1 . METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( ) ; },public static void METHOD_1 ( ) { TYPE_1 = new TYPE_2 ( ) ; VAR_1 = new TYPE_3 [ INT_1 ] ; VAR_2 = new TYPE_4 [ INT_1 ] ; TYPE_1 . METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( ) ; },"['Insert FieldRead', 'Delete Literal']",2193,['Update ConstructorCall'],"['FieldRead', 'Literal']",['ConstructorCall'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
1849,"private void METHOD_1 ( TYPE_1 token ) { TYPE_1 VAR_1 = METHOD_2 ( ) ; if ( ( VAR_1 != null ) && ( VAR_2 . equals ( token ) ) ) METHOD_3 ( ) ; else error ( token , VAR_1 ) ; }","private TYPE_1 METHOD_1 ( TYPE_1 token ) { TYPE_1 VAR_1 = METHOD_2 ( ) ; if ( ( VAR_1 != null ) && ( VAR_2 . equals ( token ) ) ) return VAR_1 ; else { error ( token , VAR_1 ) ; return null ; } }","['Update TypeReference', 'Insert Return', 'Insert Return', 'Insert VariableRead', 'Insert Literal', 'Delete Invocation']",2194,"['Update Parameter', 'Insert Return', 'Insert Block', 'Insert Return', 'Delete Invocation', 'Delete Return']","['TypeReference', 'Return', 'Return', 'VariableRead', 'Literal', 'Invocation']","['Parameter', 'Return', 'Block', 'Return', 'Invocation', 'Return']",Partial Match,0.2857142857142857,0.5,0.5,0.5,3,3,3
1850,"public < TYPE_1 extends TYPE_2 > void METHOD_1 ( java.lang.Class < ? extends TYPE_2 > VAR_1 , TYPE_3 < TYPE_1 > VAR_2 ) { METHOD_2 ( VAR_1 ) . remove ( new TYPE_4 ( VAR_2 , 0 , false ) ) ; }","public < TYPE_1 extends TYPE_2 > void METHOD_1 ( java.lang.Class < ? extends TYPE_2 > VAR_1 , TYPE_3 < TYPE_1 > VAR_2 ) { METHOD_2 ( VAR_1 ) . remove ( new TYPE_4 ( VAR_2 , 0 ) ) ; }",['Delete Literal'],2195,['Delete ConstructorCall'],['Literal'],['ConstructorCall'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1851,"public static java.lang.String METHOD_1 ( java.io.File file ) { try { long VAR_1 = VAR_2 . length ( ) ; if ( VAR_1 > 0L ) { return java.lang.String.format ( STRING_1 , VAR_1 ) ; } } catch ( TYPE_1 VAR_3 ) { } return STRING_2 ; }",public static java.lang.String METHOD_1 ( java.io.File file ) { try { long VAR_1 = VAR_2 . length ( ) ; if ( VAR_1 > 0L ) { return ( ( java.lang.String ) ( VAR_1 ) ) ; } } catch ( TYPE_1 VAR_3 ) { } return STRING_2 ; },"['Insert VariableRead', 'Insert TypeReference', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",2196,['Update Return'],"['VariableRead', 'TypeReference', 'TypeAccess', 'TypeAccess', 'VariableRead', 'Invocation']",['Return'],Partial Match,0.0,0.0,0.0,0.0,0,1,6
1852,"public int METHOD_1 ( TYPE_1 VAR_1 , TYPE_1 VAR_2 ) { return TYPE_2 . METHOD_2 ( VAR_3 . getName ( ) , VAR_4 . getName ( ) ) ; }","public int METHOD_1 ( TYPE_1 VAR_1 , TYPE_1 VAR_2 ) { return VAR_3 . getName ( ) . compareTo ( VAR_4 . getName ( ) ) ; }","['Update Invocation', 'Delete TypeAccess']",2197,"['Delete Invocation', 'Insert Invocation']","['Invocation', 'TypeAccess']","['Invocation', 'Invocation']",GPT Missed Nodes,0.5,0.0,0.0,0.0,0,2,2
1853,"public java.util.List < TYPE_1 > METHOD_1 ( TYPE_2 date ) { return VAR_1 . METHOD_2 ( VAR_2 , VAR_3 class ) . METHOD_3 ( STRING_1 , date ) . METHOD_4 ( ) ; }","public java.util.List < TYPE_1 > METHOD_1 ( TYPE_2 date ) { return VAR_1 . METHOD_2 ( VAR_2 , VAR_3 class ) . METHOD_4 ( ) ; }","['Update Invocation', 'Move Invocation', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",2198,['Delete Invocation'],"['Invocation', 'Invocation', 'TypeAccess', 'VariableRead', 'Invocation']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.2,0.33333333333333337,1,0,4
1854,"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { VAR_1 . METHOD_2 ( VAR_3 ) ; VAR_1 . METHOD_2 ( VAR_4 ) ; VAR_1 . METHOD_3 ( VAR_5 . METHOD_4 ( ) ) ; VAR_1 . METHOD_2 ( VAR_6 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { VAR_1 . METHOD_2 ( VAR_3 ) ; VAR_1 . METHOD_2 ( VAR_4 ) ; VAR_1 . METHOD_3 ( VAR_5 ) ; VAR_1 . METHOD_2 ( VAR_6 ) ; }","['Update Invocation', 'Move Invocation', 'Move VariableRead', 'Delete Invocation']",2199,['Update Invocation'],"['Invocation', 'Invocation', 'VariableRead', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.25,0.4,1,0,3
1855,"private boolean METHOD_1 ( TYPE_1 VAR_1 ) { return METHOD_2 ( VAR_1 . METHOD_3 ( ) , VAR_2 , VAR_3 , STRING_1 ) ; }","private boolean METHOD_1 ( TYPE_1 VAR_1 ) { return METHOD_2 ( VAR_1 . METHOD_3 ( ) , VAR_2 , VAR_2 , STRING_1 ) ; }",['Update TypeAccess'],2200,['Update Invocation'],['TypeAccess'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1856,public synchronized android.content.Intent [ ] METHOD_1 ( ) { return VAR_1 ; },public android.content.Intent [ ] METHOD_1 ( ) { return VAR_1 ; },['Delete Wra'],2201,['Delete Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1857,"protected static double METHOD_1 ( java.util.List < java.lang.String > VAR_1 , java.util.List < java.util.List < java.lang.String > > VAR_2 , java.lang.String VAR_3 ) { return ( TYPE_1 . METHOD_2 ( VAR_1 , VAR_3 ) ) * ( TYPE_1 . METHOD_3 ( VAR_2 , VAR_3 ) ) ; }","public static double METHOD_1 ( java.util.List < java.lang.String > VAR_1 , java.util.List < java.util.List < java.lang.String > > VAR_2 , java.lang.String VAR_3 ) { return ( TYPE_1 . METHOD_2 ( VAR_1 , VAR_3 ) ) * ( TYPE_1 . METHOD_3 ( VAR_2 , VAR_3 ) ) ; }",['Update Wra'],2202,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1858,void METHOD_1 ( java.lang.Boolean VAR_1 ) ;,void METHOD_1 ( ) ;,"['Delete TypeReference', 'Delete Parameter']",2203,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1859,"protected void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 . METHOD_3 ( ) , false ) ; }","protected void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 , false ) ; }","['Move TypeAccess', 'Delete Invocation']",2204,['Delete Invocation'],"['TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1860,public void METHOD_1 ( final java.util.List < TYPE_1 > VAR_1 ) { this . VAR_1 = new java.util.ArrayList ( VAR_1 ) ; },public void METHOD_1 ( final java.util.List < TYPE_1 > VAR_1 ) { this . VAR_1 = VAR_1 ; },"['Move VariableRead', 'Delete ConstructorCall']",2206,"['Delete ConstructorCall', 'Update Assignment']","['VariableRead', 'ConstructorCall']","['ConstructorCall', 'Assignment']",Partial Match,0.3333333333333333,0.5,0.5,0.5,1,1,1
1861,"public void METHOD_1 ( byte [ ] VAR_1 , int VAR_2 , int VAR_3 ) throws java.io.IOException { byte [ ] VAR_4 = VAR_5 . METHOD_2 ( VAR_1 , VAR_2 , VAR_3 ) ; target . METHOD_1 ( VAR_4 ) ; }","public void METHOD_1 ( byte [ ] VAR_1 , int VAR_2 , int VAR_3 ) throws java.io.IOException { byte [ ] VAR_4 = VAR_5 . METHOD_2 ( VAR_1 , VAR_2 , VAR_3 ) ; target . METHOD_1 ( VAR_4 , VAR_2 , VAR_3 ) ; }","['Insert VariableRead', 'Insert VariableRead']",2207,['Update Invocation'],"['VariableRead', 'VariableRead']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
1862,"public void METHOD_1 ( ) { TYPE_1 element = new TYPE_1 ( this . VAR_1 , this . VAR_2 ) ; VAR_3 . assertEquals ( STRING_1 , VAR_4 . getString ( ) ) ; }","public void METHOD_1 ( ) { TYPE_1 element = new TYPE_1 ( this . VAR_1 , this . VAR_2 ) ; assertEquals ( STRING_1 , VAR_4 . getString ( ) ) ; }",['Update TypeAccess'],2209,['Delete TypeAccess'],['TypeAccess'],['TypeAccess'],Exact Match,1.0,0.0,0.0,0.0,0,1,1
1863,public TYPE_1 to ( java.lang.String VAR_1 ) { VAR_2 = VAR_1 ; return this ; },protected TYPE_1 to ( java.lang.String VAR_1 ) { VAR_2 = VAR_1 ; return this ; },['Update Wra'],2210,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1864,"public void METHOD_1 ( java.lang.String VAR_1 ) throws TYPE_1 { TYPE_2 VAR_2 = METHOD_2 ( VAR_1 ) ; VAR_3 . field ( VAR_4 , false ) ; VAR_2 . METHOD_3 ( ) ; VAR_5 . commit ( ) ; }","public void METHOD_1 ( java.lang.String VAR_1 ) throws TYPE_1 { TYPE_2 VAR_2 = METHOD_2 ( VAR_1 ) ; VAR_3 . field ( VAR_4 , false ) ; VAR_5 . commit ( ) ; }","['Delete VariableRead', 'Delete Invocation']",2211,['Delete Invocation'],"['VariableRead', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1865,"public void METHOD_1 ( int VAR_1 , int VAR_2 , boolean VAR_3 ) throws TYPE_1 { }","public void METHOD_1 ( int VAR_2 , boolean VAR_3 ) throws TYPE_1 { }","['Delete TypeReference', 'Delete Parameter']",2212,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1866,public void METHOD_1 ( TYPE_1 type ) { for ( int VAR_1 = 0 ; VAR_1 < ( VAR_2 ) ; ++ VAR_1 ) { VAR_3 [ VAR_1 ] . METHOD_1 ( type ) ; } },public void METHOD_1 ( ) { for ( int VAR_1 = 0 ; VAR_1 < ( VAR_2 ) ; ++ VAR_1 ) { VAR_3 [ VAR_1 ] . METHOD_1 ( ) ; } },"['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",2213,"['Delete Parameter', 'Update Invocation']","['TypeReference', 'Parameter', 'VariableRead']","['Parameter', 'Invocation']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
1867,private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_1 . METHOD_3 ( ) ; },private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( 0 ) ; VAR_1 . METHOD_3 ( ) ; },"['Insert Literal', 'Delete TypeAccess']",2214,['Update Invocation'],"['Literal', 'TypeAccess']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
